team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh
Tranmere Rovers,Exeter City,0.375,0.08333333333333333,2,0,1,0,0.4,0.6,0.0,0.2,0.6,0.2,3.0,1.4,1.8,1.0,1.2,0.4,0.2,0.8,0.0,0.2,0.6,0.2,0.4,0.2,0.8,0.2,0.4,0.2,1.0,0.8,1.0,0.4,0.4,0.2,0.4,0.0,0.2,0.0,0.6,0.2,0.4,0.0,0.2,0.2,0.8,0.8,0.6,1.0,0.2,0.0,0.4,0.2,0.2,0.0,2.4,1.2,1.4,1.0,1.0,0.2,0.2,0.8,0.0,0.2,0.8,0.2,1.0,0.8,1.0,0.4,10.2,11.4,0.8,1.0,0.6,0.8,0.4,0.8,0.2,0.8,5.0,3.6,1.0,0.6,0.8,0.4,0.8,0.4,5.2,7.8,0.6,1.0,0.4,1.0,0.2,1.0,4.2,5.6,6.0,5.8,0.4,1.0,0.4,0.6,0.2,0.4,1.0,1.0,0.6,0.6,0.4,0.4,0.2,0.2,0.8,1.0,0.6,1.0,0.2,1.0,0.2,0.4,5,6,1,3,4,3
Weymouth,Yeovil Town,0.9565217391304348,0.5217391304347826,0,0,0,0,0.2,0.2,0.2,0.2,0.6,0.6,1.8,2.6,0.8,1.4,1.0,1.2,0.4,0.2,0.4,0.2,0.2,0.6,0.4,0.4,0.4,0.6,0.2,0.4,0.8,1.0,0.6,0.8,0.2,0.4,0.2,0.4,0.0,0.0,0.2,1.4,0.2,0.6,0.0,0.8,1.0,0.4,0.8,0.4,0.0,0.4,0.2,0.8,0.0,0.4,1.6,1.2,0.6,0.8,1.0,0.4,0.4,0.6,0.4,0.2,0.4,0.4,0.8,0.8,0.6,0.4,9.8,9.6,1.0,1.0,1.0,0.6,0.4,0.6,0.2,0.2,4.8,3.4,0.8,0.6,0.6,0.6,0.6,0.2,5.0,6.2,0.6,1.0,0.6,0.8,0.6,0.8,4.4,5.2,5.4,4.4,0.6,0.8,0.4,0.6,0.4,0.2,1.0,1.0,0.8,0.6,0.4,0.6,0.4,0.0,0.6,0.8,0.2,0.8,0.2,0.6,0.2,0.4,4,2,0,1,4,1
Aldershot Town,Dagenham & Redbridge,0.8695652173913043,0.34782608695652173,0,2,0,2,0.2,0.8,0.6,0.2,0.2,0.0,2.0,2.4,0.4,2.0,1.6,0.4,0.2,0.8,0.8,0.0,0.2,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.8,1.0,0.8,0.8,0.4,0.6,0.0,0.0,0.0,0.0,1.2,1.4,0.2,1.0,1.0,0.4,0.4,0.8,0.8,0.4,0.0,0.0,0.8,0.8,0.4,0.6,0.8,1.0,0.2,1.0,0.6,0.0,0.6,1.0,0.8,0.2,0.2,0.0,0.4,0.8,0.4,0.2,9.4,10.2,0.6,0.8,0.4,0.6,0.4,0.4,0.4,0.4,3.8,5.0,0.8,0.6,0.6,0.6,0.4,0.6,5.6,5.2,0.8,0.8,0.4,0.6,0.4,0.4,4.8,6.0,4.6,10.2,0.4,0.8,0.4,0.6,0.4,0.4,0.8,0.0,0.4,0.0,0.4,0.0,0.4,0.0,1.0,0.0,0.6,0.0,0.4,0.0,0.4,0.0,3,1,1,0,2,1
Barnet,Southend United,0.782608695652174,0.6086956521739131,1,3,0,2,0.4,0.0,0.4,0.6,0.2,0.4,3.0,3.2,1.8,0.8,1.2,2.4,0.4,0.0,0.4,0.4,0.4,0.2,0.6,0.8,0.2,0.6,0.2,0.4,1.0,1.0,0.8,1.0,0.4,0.6,0.4,0.4,0.2,0.2,1.2,1.2,0.6,0.0,0.6,1.2,0.4,0.2,0.4,1.0,0.2,0.0,1.0,0.8,0.2,0.4,1.8,2.0,1.2,0.8,0.6,1.2,0.4,0.4,0.6,0.4,0.2,0.4,0.8,0.8,0.4,0.6,11.6,8.8,0.8,0.4,0.8,0.2,0.6,0.2,0.4,0.2,5.6,4.8,1.0,0.8,0.8,0.6,0.6,0.4,6.0,4.0,0.8,0.6,0.6,0.4,0.6,0.2,6.6,2.8,5.0,6.0,0.6,0.4,0.6,0.0,0.6,0.0,1.0,0.8,0.8,0.6,0.4,0.2,0.4,0.0,0.8,0.8,0.4,0.4,0.4,0.0,0.4,0.0,3,3,0,1,3,2
Bromley,Maidenhead United,0.4782608695652174,0.6956521739130435,0,0,0,0,0.4,0.2,0.4,0.6,0.2,0.2,1.6,1.4,0.6,0.4,1.0,1.0,0.6,0.4,0.4,0.6,0.0,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.8,0.8,0.4,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4,1.0,0.8,0.6,1.0,0.0,0.0,0.4,0.2,0.0,0.2,1.2,1.0,0.2,0.4,1.0,0.6,0.6,0.4,0.8,0.6,0.2,0.2,0.4,0.8,0.4,0.2,11.6,9.4,1.0,0.8,1.0,0.8,1.0,0.8,0.4,0.2,5.4,4.8,0.8,0.8,0.6,0.8,0.6,0.8,6.2,4.6,0.8,0.8,0.8,0.8,0.6,0.0,6.8,3.4,7.2,6.0,0.8,0.4,0.6,0.2,0.2,0.2,0.8,0.6,0.4,0.4,0.4,0.2,0.4,0.0,1.0,0.8,0.8,0.6,0.6,0.4,0.6,0.2,2,1,2,1,0,0
Dover Athletic,Woking,1.0,0.6521739130434783,1,4,0,2,0.0,0.4,0.8,0.4,0.2,0.2,2.6,1.4,0.6,0.8,2.0,0.6,0.0,0.6,0.4,0.4,0.0,0.2,0.6,0.2,0.6,0.2,0.4,0.2,1.0,0.8,0.8,0.4,0.4,0.2,0.4,0.0,0.0,0.0,1.4,0.4,0.6,0.2,0.8,0.2,0.4,0.8,0.4,0.8,0.4,0.0,0.8,0.4,0.4,0.0,1.2,1.0,0.0,0.6,1.2,0.4,0.0,0.6,1.0,0.4,0.0,0.2,1.0,0.8,0.2,0.2,8.4,10.2,0.8,0.8,0.4,0.8,0.2,0.4,0.2,0.4,4.2,5.4,0.8,0.8,0.6,0.8,0.4,0.6,4.2,4.8,0.6,0.6,0.6,0.6,0.2,0.4,3.6,6.4,4.8,3.8,0.6,0.8,0.2,0.4,0.0,0.4,1.0,1.0,0.6,0.6,0.2,0.4,0.0,0.4,0.8,0.8,0.6,0.6,0.4,0.4,0.0,0.4,3,0,1,0,2,0
King's Lynn Town,Grimsby Town,0.9130434782608695,0.30434782608695654,0,1,0,1,0.4,0.4,0.4,0.2,0.2,0.4,3.0,1.6,1.4,1.2,1.6,0.4,0.4,0.6,0.2,0.6,0.6,0.4,0.6,0.0,0.4,0.2,0.4,0.2,1.0,0.6,0.8,0.4,0.6,0.2,0.4,0.2,0.2,0.2,1.6,0.8,0.6,0.6,1.0,0.2,0.4,0.8,0.6,0.6,0.4,0.2,0.6,0.4,0.6,0.2,1.4,0.8,0.8,0.6,0.6,0.2,0.4,0.8,0.4,0.6,0.2,0.0,1.0,0.6,0.4,0.2,10.4,11.8,0.8,1.0,0.8,0.8,0.6,0.8,0.4,0.8,5.4,4.8,0.8,0.8,0.6,0.8,0.4,0.6,5.0,7.0,0.6,1.0,0.6,1.0,0.4,0.8,4.8,5.2,5.6,7.2,0.8,0.6,0.8,0.6,0.4,0.4,1.0,0.6,0.6,0.4,0.4,0.0,0.2,0.0,1.0,1.0,0.6,1.0,0.6,0.6,0.4,0.4,1,1,1,0,0,1
Stockport County,Solihull Moors,0.043478260869565216,0.17391304347826086,1,0,0,0,1.0,0.6,0.0,0.0,0.0,0.4,3.2,2.4,2.8,1.6,0.4,0.8,0.8,0.4,0.0,0.2,0.6,0.6,0.2,0.2,0.2,0.6,0.2,0.4,1.0,0.8,0.6,0.8,0.6,0.4,0.4,0.2,0.4,0.2,1.2,0.8,0.8,0.4,0.4,0.4,0.8,0.6,0.4,0.6,0.0,0.2,0.8,0.6,0.4,0.2,2.0,1.6,2.0,1.2,0.0,0.4,1.0,0.6,0.2,0.2,0.0,0.4,0.8,0.8,0.6,0.6,13.8,8.6,1.0,0.6,1.0,0.6,1.0,0.4,1.0,0.0,8.2,4.2,1.0,0.8,1.0,0.6,1.0,0.4,5.6,4.4,0.8,0.8,0.8,0.4,0.8,0.2,9.0,4.2,4.8,4.4,0.8,0.8,0.8,0.4,0.8,0.0,0.8,1.0,0.8,0.6,0.8,0.4,0.8,0.0,1.0,0.8,0.8,0.8,0.8,0.6,0.6,0.0,1,4,1,0,0,4
Torquay United,Eastleigh,0.43478260869565216,0.8260869565217391,0,0,0,0,0.6,0.2,0.0,0.8,0.4,0.0,2.6,4.0,2.4,1.4,0.2,2.6,0.8,0.2,0.4,0.4,0.6,0.6,0.0,0.6,0.2,0.4,0.2,0.4,0.6,1.0,0.6,0.8,0.6,0.6,0.4,0.6,0.2,0.4,1.4,2.2,1.4,0.8,0.0,1.4,1.0,0.2,0.4,0.4,0.0,0.4,0.6,1.0,0.6,0.8,1.2,1.8,1.0,0.6,0.2,1.2,0.8,0.4,0.4,0.6,0.2,0.4,0.6,0.6,0.2,0.6,9.8,9.0,0.8,0.8,0.6,0.6,0.4,0.4,0.4,0.2,4.8,3.8,0.8,1.0,0.8,0.6,0.6,0.2,5.0,5.2,1.0,0.8,0.4,0.8,0.4,0.2,4.4,3.2,5.4,5.8,0.6,0.4,0.4,0.0,0.4,0.0,1.0,0.8,0.6,0.2,0.4,0.0,0.4,0.0,1.0,1.0,0.8,0.6,0.2,0.6,0.0,0.0,3,3,2,2,1,1
Wealdstone,Boreham Wood,0.7391304347826086,0.391304347826087,2,0,1,0,0.2,0.0,0.2,0.8,0.6,0.2,2.4,2.2,1.2,0.6,1.2,1.6,0.2,0.2,0.2,0.6,0.2,0.2,0.4,0.4,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.4,1.0,0.0,0.2,0.4,0.8,0.6,0.2,1.0,0.8,0.0,0.2,0.4,0.8,0.0,0.2,2.0,1.2,1.2,0.4,0.8,0.8,0.2,0.6,0.2,0.6,0.8,0.4,0.8,0.4,0.8,0.4,10.0,14.2,0.8,1.0,0.8,0.8,0.6,0.8,0.4,0.8,3.4,6.4,0.6,1.0,0.6,1.0,0.4,1.0,6.6,7.8,0.8,0.8,0.6,0.8,0.4,0.8,5.4,5.8,4.6,8.4,0.8,1.0,0.6,0.8,0.6,0.8,0.8,1.0,0.4,1.0,0.2,0.8,0.2,0.4,0.8,1.0,0.8,0.8,0.6,0.6,0.4,0.2,2,0,0,0,2,0
Wrexham,Altrincham,0.08695652173913043,0.5652173913043478,4,0,4,0,0.8,0.2,0.0,0.6,0.2,0.2,5.6,2.0,3.8,0.2,1.8,1.8,0.2,0.4,0.0,0.8,0.8,0.0,0.4,0.6,0.8,0.0,0.6,0.0,1.0,0.8,1.0,0.6,0.8,0.2,0.8,0.2,0.6,0.2,2.2,1.6,1.6,0.2,0.6,1.4,0.6,0.4,0.2,0.8,0.4,0.0,0.8,0.8,0.8,0.4,3.4,0.4,2.2,0.0,1.2,0.4,0.2,0.6,0.0,1.0,0.8,0.0,1.0,0.4,1.0,0.0,9.4,9.4,1.0,0.8,0.8,0.6,0.2,0.6,0.2,0.4,4.4,5.2,0.8,1.0,0.8,0.6,0.6,0.4,5.0,4.2,0.6,0.6,0.6,0.4,0.4,0.2,7.2,5.6,2.2,3.8,1.0,0.8,1.0,0.4,0.8,0.4,1.0,1.0,0.8,0.6,0.8,0.4,0.4,0.2,1.0,0.8,1.0,0.6,0.8,0.6,0.4,0.2,2,2,0,1,2,1
Halifax Town,Chesterfield,0.13043478260869565,0.21739130434782608,2,0,0,0,0.8,0.2,0.0,0.2,0.2,0.6,1.6,2.0,1.4,1.0,0.2,1.0,0.8,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.2,0.8,0.2,0.2,0.8,1.0,0.6,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.4,0.0,0.2,1.0,0.8,0.8,0.6,0.0,0.2,0.2,0.4,0.0,0.2,1.4,1.4,1.2,0.6,0.2,0.8,0.8,0.2,0.2,0.4,0.2,0.6,0.8,0.8,0.6,0.6,10.8,11.2,1.0,0.8,0.8,0.8,0.6,0.6,0.4,0.4,4.0,5.0,0.8,0.8,0.8,0.8,0.2,0.6,6.8,6.2,1.0,0.8,0.6,0.6,0.6,0.6,5.0,6.2,5.8,5.0,0.8,0.8,0.8,0.6,0.2,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.2,0.2,0.8,1.0,0.6,1.0,0.6,0.8,0.4,0.6,0,1,0,0,0,1
